ID,Galaxy,Morphology,Type,T-type,T-type_std,Arm Class,Bar,Disk,Core,AGN,Pseudobulge,BCG/cD,M_BH,M_BH_std,M*_sph,M*_sph_std,M*_disk,M*_disk_std,M*_gal,M*_gal_std,B/T,B/T_std,log_B/T,log_B/T_std,D/T,D/T_std,log_D/T,log_D/T_std,m_#_of_arms,phi,phi_std,tan_phi,tan_phi_std,sigma0,sigma0_std,log_sigma0,log_sigma0_std,v_max,v_max_std,log_v_max,log_v_max_std,M_DM,M_DM_std,M_BH/M*_sph,M_BH/M*_sph_std,log_M_BH/M*_sph,log_M_BH/M*_sph_std,M_BH/M*_disk,M_BH/M*_disk_std,log_M_BH/M*_disk,log_M_BH/M*_disk_std,M_BH/M*_gal,M_BH/M*_gal_std,log_M_BH/M*_gal,log_M_BH/M*_gal_std,R_e_sph_maj,R_e_sph_maj_std,log_R_e_sph_maj,log_R_e_sph_maj_std,R_e_sph_eq_kpc,R_e_sph_eq_kpc_std,log_R_e_sph_eq_kpc,log_R_e_sph_eq_kpc_std,n_sph_maj,n_sph_maj_std,log_n_sph_maj,log_n_sph_maj_std,n_sph_eq,n_sph_eq_std,log_n_sph_eq,log_n_sph_eq_std,"log(I_e,sph,maj/M_Sun/pc^2)","log(I_e,sph,maj/M_Sun/pc^2)_std","log(I_e,sph,eq/M_Sun/pc^2)","log(I_e,sph,eq/M_Sun/pc^2)_std",Concentration_Index,Concentration_Index_std,avg_Rho_1kpc_Exact_All,avg_Rho_1kpc_Exact_All_std,r1_density_approx,r1_density_approx_std,log10(R10_kpc),log10(R10_kpc)_std,logRho_R10_approx,logRho_R10_approx_std,log_rho10_Exact,log_rho10_Exact_std,log10(R90_kpc),log10(R90_kpc)_std,logRho_R90_approx,logRho_R90_approx_std,log_rho_90_Exact_all,log_rho_90_Exact_all_std,Rho_re_spatial,Rho_re_spatial_std,SR_pc_All,SR_pc_All_std,Rho_SR_pc_All,Rho_SR_pc_All_std,CR_def1_approx_new,CR_def1_approx_new_std,Rho_cr_def1_approx_new,Rho_cr_def1_approx_new_std,CR_def2_approx_new,CR_def2_approx_new_std,Rho_CR_def2_approx_new,Rho_CR_def2_approx_new_std,Sr(pc)_2_using_Falserm_drho,Sr(pc)_2_using_Falserm_drho_std,Log_Approx_Avg_density_10pc,Log_Approx_Avg_density_10pc_std,Rho_e_Exact_new,Rho_e_Exact_new_std,log_Rho_e_Exact_new,log_Rho_e_Exact_new_std,logRho_e_approx_New,logRho_e_approx_New_std,Rsoi_pc_new,Rsoi_pc_new_std,logRho_soi_approx_new,logRho_soi_approx_new_std,Rho_soi_exact_new,Rho_soi_exact_new_std,log_Rho_soi_exact_new,log_Rho_soi_exact_new_std,Rb_maj,Rb_maj_std,Rb_maj_kpc,Rb_maj_kpc_std,Rb_eq_kpc,Rb_eq_kpc_std,Avg_Rho_Re_Exact_all,Avg_Rho_Re_Exact_all_std,Avg_Rho_soi_exact_all,Avg_Rho_soi_exact_all_std,Avg_Rho_re_Exact_all,Avg_Rho_re_Exact_all_std,Rho_re_Exact_all,Rho_re_Exact_all_std,r_soi_2BH_approx,r_soi_2BH_approx_std,Rho_r_soi_2BH_approx,Rho_r_soi_2BH_approx_std,Log_Avg_Rho_10kpc_approx,Log_Avg_Rho_10kpc_approx_std,Log_Avg_Rho_10kpc_exact_final,Log_Avg_Rho_10kpc_exact_final_std,Log_Avg_Rho_100pc_approx,Log_Avg_Rho_100pc_approx_std,Log_Avg_Rho_5kpc_approx,Log_Avg_Rho_5kpc_approx_std,Log_Avg_rho_5kpc_exact_all,Log_Avg_rho_5kpc_exact_all_std
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,NGC 0821,E,ETG,-4.8,0.4,,no,no,no,no,no,,7.59,0.17,10.84,0.15,10.01,1.48,10.9,0.14,0.87,0.41,-0.06,0.21,0.13,0.44,-0.89,1.49,,,,,,200.2,3.16,2.3,0.01,,,,,,,5.62E-04,2.94E-04,-3.25,0.23,3.80E-03,1.31E-02,-2.42,1.5,4.90E-04,2.49E-04,-3.31,0.22,4.05,3.73,0.61,0.4,3.45,,0.54,,5.3,3.050925248,0.72,0.25,5.2,,0.72,,2.356735133,,2.584735133,,6.16E-01,,3.18378,,873.6,,-0.718685246,,1.579444323,0.62948754,1.577681768,,1.254945072,,-4.041413239,0.900399156,-4.041413239,,0.039106587,,145.843,,68.12555515,,146.21,,68.15562451,,63.31,,386.5986316,,4.87,,4.405436558,,0.08992619,,-1.046113807,,-1.047576148,0.291257527,4.291834718,,4.674411647,0.896938726,44988.45577,,4.653101086,,,,,,,,0.516697,,91019.3,,0.277905,,0.043951,,8,,16994.8,,-2.048107095,,-2.045274245,,2.632553454,,-1.235377842,,-1.23499867,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,NGC 1023,S0-bar,ETG,-2.6,0.6,,yes,yes,no,no,no,,7.62,0.05,10.33,0.16,10.75,0.2,10.89,0.14,0.28,0.13,-0.56,0.21,0.72,0.41,-0.14,0.25,,,,,,204.48,4.23,2.31,0.01,109.85,0,2.04,0,,,1.95E-03,7.53E-04,-2.71,0.17,7.41E-04,3.56E-04,-3.13,0.21,5.37E-04,1.84E-04,-3.27,0.15,0.49,0.1,-0.31,0.09,0.39,,-0.41,,2.1,0.338480009,0.32,0.07,2,,0.3,,3.730467629,,3.798467629,,3.24E-01,,2.91479,,801.4,,-1.048343205,,2.185830406,0.418497332,2.181775757,,0.117913435,,-0.782875109,0.810148951,-0.784382092,,3.58546442,,135.204,,77.21652626,,135.52,,76.43211516,,194.8,,38.56628232,,8.63,,3.528449514,,7.830814872,,0.893806957,,0.8903678,0.291855477,4.643366765,,3.681365043,0.456062175,3976.20297,,3.599468545,,,,,,,,23.6088,,5337.67,,13.5596,,3.83448,,24.2,,894.832,,-2.414284409,,-2.414283281,,2.386992728,,-1.512143581,,-1.512105451,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,NGC 1194,S0 (merger?),ETG,-0.6,0.8,,no,yes,no,yes,no,,7.82,0.04,10.78,0.16,10.62,0.41,11.01,0.14,0.59,0.29,-0.23,0.21,0.41,0.41,-0.39,0.43,,,,,,,,2.17,,202.84,16.27,2.31,0.03,,,1.10E-03,4.17E-04,-2.96,0.17,1.57E-03,1.49E-03,-2.8,0.41,6.46E-04,2.17E-04,-3.19,0.15,0.9,0.83,-0.05,0.4,0.91,,-0.04,,3.76,2.164429987,0.58,0.25,3.91,,0.59,,3.491623423,,3.403623423,,4.74E-01,,4.91427,,1015.2,,-0.901250728,,2.158836746,0.5323032,2.156354395,,0.692691765,,-2.247483145,0.845597345,-2.248291372,,0.618911983,,166.466,,80.20991592,,167.08,,80.2912736,,121.94,,152.7687723,,8.12,,4.290203401,,1.391917095,,0.143613369,,0.141475126,0.291431224,12.77888579,,3.868532326,0.612457398,7030.64897,,3.846995415,,,,,,,,6.20939,,12982.6,,3.37481,,0.671358,,13.2,,7038.6,,-1.975079435,,-1.975124545,,2.738685447,,-1.115443649,,-1.114947646,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,NGC 1271,ES,ETG,-2,0.5,,no,yes,no,no,no,,9.48,0.16,10.95,0.1,10.4,0.66,11.0569,1.20E-01,0.78,0.28,-0.11,0.16,0.22,0.34,-0.66,0.67,,,,,,,,2.44,,,,,,,,3.39E-02,1.47E-02,-1.47,0.19,1.21E-01,1.89E-01,-0.92,0.68,2.65E-02,1.22E-02,-1.58,0.2,1.23305,0.26,0.09,0.09,1.164758,,0.07,,4.26,0.686630875,0.63,0.07,4.16,,0.62,,3.426113357,,3.410113357,,4.64E-01,,7.22807,,1200.2,,-0.814895503,,2.130763303,0.544379731,2.128377435,,0.826877997,,-2.427637618,0.851165097,-2.428350866,,0.486240691,,186.78,,88.9440401,,186.78,,89.71657393,,132.88,,179.8695234,,8.46,,4.439514502,,1.097312309,,0.040330251,,0.038296816,0.291414412,169.3179449,,2.041436382,0.601581935,109.5200695,,2.039493711,,,,,,,,5.06458,,291.877,,2.70843,,0.521778,,167.2,,112.903,,-1.751776534,,-1.751776534,,2.879892598,,-0.907739151,,-0.907739151,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,NGC 1275,E,ETG,-2.2,1.6,,no,no,no,yes,no,"BCG,cD",8.88,0.21,11.56,0.18,10.54,2.69,11.6,0.17,0.91,0.52,-0.04,0.25,0.09,0.55,-1.06,2.69,,,,,,258.94,13.41,2.41,0.02,,,,,,,2.09E-03,1.33E-03,-2.68,0.28,2.17E-02,1.34E-01,-1.66,2.7,1.91E-03,1.19E-03,-2.72,0.27,22.9,16.35,1.36,0.31,17.37,,1.24,,4.78,2.091207781,0.68,0.19,4.31,,0.63,,1.78445054,,1.92445054,,4.42E-01,,3.68296,,1301.5,,0.371948226,,-0.506285059,0.551972867,-0.50860131,,2.041555958,,-5.155493547,0.853950109,-5.155954307,,0.000991461,,95.283,,68.38051337,,98.88,,69.3605796,,1900.52,,0.480915806,,37.97,,3.35137724,,0.002252016,,-2.647428507,,-2.649403532,0.291385658,57.36843315,,2.17160942,0.745955349,136.6450427,,2.135593881,,,,,,,,0.0106238,,237.025,,0.00576376,,0.00109064,,198.2,,24.7652,,-1.359032862,,-1.360502554,,2.097632078,,-0.720988185,,-0.724617229,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,NGC 1277,ES,ETG,-0.8,1,,no,yes,no,no,no,,9.08,0.12,11.43,0.1,10.49,1.46,11.4771,1.20E-01,0.9,0.32,-0.05,0.16,0.1,0.35,-0.99,1.46,,,,,,,,2.48,,,,,,,,4.47E-03,1.61E-03,-2.35,0.16,3.90E-02,1.31E-01,-1.41,1.46,4.01E-03,1.57E-03,-2.4,0.17,2.067,0.43,0.32,0.09,1.9292,,0.29,,5.34,0.860706308,0.73,0.07,5.63,,0.75,,3.348623486,,3.220623486,,5.56E-01,,11.2999,,1419.2,,-0.725329338,,2.141283458,0.610480778,2.139400472,,1.173236525,,-3.240396922,0.88735163,-3.433341589,,0.187046737,,218.551,,99.46129649,,218.87,,99.42254794,,79.4,,836.4746942,,5.78,,4.878949778,,0.429196996,,-0.367343326,,-0.368918422,0.291280968,57.380323,,3.19946722,0.703718306,1559.504292,,3.192986574,,,,,,,,2.35694,,3880.43,,1.26777,,0.208926,,45,,2518.79,,-1.499446567,,-1.520241913,,3.153641112,,-0.683224753,,-0.683614441,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,NGC 1316,SAB0 (merger),ETG,-1.8,0.7,,yes,yes,no,no,no,BCG,8.16,0.29,11.05,0.35,11.58,0.42,11.69,0.31,0.23,0.25,-0.64,0.47,0.77,0.92,-0.11,0.52,,,,,,227.73,3.08,2.36,0.01,,,,,,,1.29E-03,1.35E-03,-2.89,0.46,3.83E-04,4.47E-04,-3.42,0.51,2.95E-04,2.89E-04,-3.53,0.42,1.85,1.32,0.27,0.31,1.37,,0.14,,2,0.874982335,0.3,0.19,1.8,,0.26,,3.495592253,,3.543592253,,2.99E-01,,6.6164,,1530,,-0.466176544,,1.280713644,0.403513361,1.276433269,,0.645890911,,-1.501512872,0.810125928,-1.503173499,,0.562146693,,93.099,,92.23975838,,99.86,,91.68911855,,794.51,,4.438196101,,14.36,,3.003773972,,1.21106494,,0.083167431,,0.079526977,0.291896325,12.99190956,,2.783673448,0.487875639,471.8358511,,2.673790936,,,,,,,,3.4401,,603.842,,2.02771,,0.606841,,71.6,,130.379,,-1.586112073,,-1.585911174,,2.13904116,,-0.73275081,,-0.731892613,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,NGC 1332,ES,ETG,-2.9,0.6,,no,yes,no,no,no,BCG,9.15,0.07,11.15,0.15,9.82,4.45,11.17,0.14,0.95,0.45,-0.02,0.21,0.05,0.46,-1.35,4.46,,,,,,320.86,13.67,2.51,0.02,138.12,7.77,2.14,0.02,,,1.00E-02,3.81E-03,-2,0.17,2.12E-01,2.18E+00,-0.67,4.46,9.55E-03,3.44E-03,-2.02,0.16,3.64,3.36,0.56,0.4,1.89,,0.28,,5.1,2.935795994,0.71,0.25,3.7,,0.57,,2.740752414,,3.128752414,,3.53E-01,,6.39614,,1290,,-0.550977077,,1.486298057,0.522109114,1.483710576,,1.00119333,,-2.783830638,0.840743591,-2.784681982,,0.153610877,,158.893,,88.79579589,,160.27,,88.77577071,,300.84,,26.79952363,,13.51,,4.017292161,,0.345888785,,-0.461063519,,-0.46329819,0.291485123,71.93711035,,2.545228114,0.56765397,340.7316339,,2.532412456,,,,,,,,1.49473,,673.925,,0.815219,,0.166917,,139.2,,114.346,,-1.647892766,,-1.647352553,,2.628880171,,-0.837964596,,-0.8373669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,NGC 1374,S0,ETG,-4.5,1,,no,yes,no,no,no,,8.76,0.05,10.3,0.16,10.28,0.32,10.59,0.13,0.51,0.24,-0.29,0.21,0.49,0.38,-0.31,0.34,,,,,,186.42,3.89,2.27,0.01,,,,,,,2.88E-02,1.11E-02,-1.54,0.17,3.04E-02,2.24E-02,-1.52,0.32,1.48E-02,4.75E-03,-1.83,0.14,1.14,0.82,0.06,0.31,1.07,,0.03,,1.68,0.734985162,0.23,0.19,1.65,,0.22,,2.959531734,,2.971531734,,2.94E-01,,1.33919,,740.3,,-0.563149639,,0.748300635,0.391573653,0.743791979,,0.506311553,,-1.88099674,0.809440802,-1.882748473,,0.198972024,,35.657,,45.79103682,,41.36,,46.17733399,,667.69,,1.240068944,,11.92,,2.29034081,,0.425008547,,-0.371602336,,-0.375401506,0.291954576,77.44849603,,1.404543403,0.395189216,23.55532537,,1.372089108,,,,,,,,1.14634,,32.8829,,0.683533,,0.214276,,330,,4.24098,,-2.405667128,,-2.405615681,,1.460385103,,-1.524535114,,-1.524023896,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,NGC 1399,E,ETG,-4.6,0.5,,no,no,yes,no,no,cD,8.67,0.06,11.46,0.16,,,11.46,0.16,1,0.52,0,0.23,,,,,,,,,,345.9,6.29,2.54,0.01,,,,,,,1.62E-03,6.39E-04,-2.79,0.17,,,,,1.62E-03,6.39E-04,-2.79,0.17,37.27,7.72,1.57,0.09,5.71,,0.76,,10,1.611809565,1,0.07,10,,1,,0.996131488,,1.104131488,,6.32E-01,,5.91374,,1220.8,,0.182852714,,-0.226469116,0.76568153,-0.227903863,,2.694932366,,-7.527372977,0.999711979,-0.611565205,,0.000383997,,169.351,,81.03767933,,170.18,,81.20487681,,62.53,,632.140101,,3.43,,4.698540016,,0.004737341,,-2.324465351,,-3.698528728,0.291091125,18.35198259,,3.829887962,1.170378195,6576.200907,,3.817975073,,,,,,,,0.00151789,,16378.9,,0.000823822,,0.000101017,,34.6,,2021.55,,-1.551357052,,-1.55238155,,2.846771808,,-0.821990507,,-0.82370033,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,NGC 1407,E,ETG,-4.5,0.7,,no,no,yes,no,no,BCG,9.65,0.08,11.6,0.17,10.77,1.69,11.66,0.16,0.87,0.47,-0.06,0.23,0.13,0.5,-0.89,1.7,,,,,,270.65,6.08,2.43,0.01,,,,,,,1.12E-02,4.86E-03,-1.95,0.19,7.57E-02,2.95E-01,-1.12,1.69,9.77E-03,4.03E-03,-2.01,0.18,6.61,4.72,0.82,0.31,6.29,,0.8,,3.95,1.728090112,0.6,0.19,3.89,,0.59,,2.464872938,,2.474629714,,4.54E-01,,4.74689,,1346.7,,-0.050921122,,0.37419832,0.532278628,0.371709012,,1.538757473,,-4.018484541,0.845614285,-4.019243475,,0.010268554,,117.239,,78.06205511,,120.1,,78.53147681,,871.49,,2.464986392,,24.4,,3.573536812,,0.023217391,,-1.634186592,,-1.636333692,0.291485137,274.658465,,1.314663038,0.57805287,20.15249821,,1.304328891,,1.31131759,,0.174405239,,0.155135,,0.103268,,41.7953,,0.0562749,,0.0112303,,509.4,,6.90874,,-1.453248876,,-1.452959171,,2.293424435,,-0.743032234,,-0.74375143,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,NGC 1550,E,ETG,-4.1,1,,no,no,yes,no,no,,9.57,0.06,11.13,0.12,,,11.13,0.12,1,0.39,0,0.17,,,,,,,,,,307.97,6.17,2.49,0.01,,,,,,,2.75E-02,8.52E-03,-1.56,0.13,,,,,2.75E-02,8.52E-03,-1.56,0.13,6.1132,1.27,0.79,0.09,6.1132,,0.79,,7.5,1.208857174,0.88,0.07,7.48,,0.87,,2.169878168,,2.0535739,,5.81E-01,,4.51798,,1048.2,,-0.363211626,,0.913571222,0.680951751,0.912060338,,1.8162442,,-5.351486256,0.935823387,-5.351486256,,0.00392488,,158.48,,74.20941173,,158.48,,75.16249441,,70.11,,401.9455986,,4.61,,4.537602312,,0.009226821,,-2.034947917,,-2.035584804,0.291182558,176.1095829,,1.778546113,0.743565865,59.54759038,,1.774864192,,1.493034,,0.368032881,,0.367285,,0.0594463,,180.739,,0.031598,,0.00444242,,315,,16.8619,,-1.775922966,,-1.775922966,,2.74036111,,-1.005954862,,-1.005954862,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,NGC 1600,E,ETG,-4.6,1,,no,no,yes,no,no,,10.25,0.04,12.06,0.13,,,12.06,0.13,1,0.42,0,0.18,,,,,,,,,,334.3,7.2,2.52,0.01,,,,,,,1.55E-02,4.85E-03,-1.81,0.14,,,,,1.55E-02,4.85E-03,-1.81,0.14,25.73,5.33,1.41,0.09,16.66,,1.22,,7.14,1.150832029,0.85,0.07,5.08,,0.71,,1.765122381,,2.037480257,,3.79E-01,,6.07137,,1495.7,,0.215338823,,-0.083755989,0.587041817,-0.085787678,,2.022222565,,-5.175294913,0.874227786,-5.182845286,,0.001575585,,138.55,,81.02790288,,138.55,,84.36219569,,909.63,,2.787168016,,24.98,,3.863015923,,0.003600642,,-2.443620016,,-2.445340204,0.291323624,666.7806508,,0.709754701,0.623994651,5.056986048,,0.703891755,,4.21719746,,1.416978347,,0.798576,,0.018667,,12.7261,,0.01007,,0.00175015,,1267.6,,1.42002,,-1.302705256,,-1.302705256,,2.463625763,,-0.624425997,,-0.624425997,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,NGC 2549,S0,ETG,-2,0.4,,yes,yes,no,no,no,,7.15,0.6,9.67,0.19,10.06,0.25,10.21,0.17,0.29,0.17,-0.54,0.26,0.71,0.5,-0.15,0.3,,,,,,143.66,3.52,2.16,0.01,,,,,,,3.02E-03,4.38E-03,-2.52,0.63,1.22E-03,1.84E-03,-2.91,0.65,8.71E-04,1.25E-03,-3.06,0.62,0.36,0.08,-0.44,0.09,0.18,,-0.73,,2.3,0.3707162,0.36,0.07,1.5,,0.18,,3.486388583,,3.898388583,,2.42E-01,,0.895195,,486,,-1.313368301,,2.364340717,0.379137684,2.359557879,,-0.287418232,,-0.104236772,0.809251544,-0.106078596,,10.26738612,,112.912,,59.03197884,,113.18,,59.54648698,,124.56,,49.38966126,,5.35,,3.240384468,,21.16470616,,1.325612243,,1.321655974,0.292019441,3.01795659,,3.514325512,0.603047336,2551.960127,,3.406873885,,,,,,,,53.93,,3137.08,,32.5029,,10.7098,,18.6,,705.801,,-3.038597892,,-3.038651532,,2.167810437,,-2.135507905,,-2.135507905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,NGC 2778,S0,ETG,-4.8,0.5,,yes,yes,no,no,no,,7.18,0.35,9.49,0.23,10.04,0.23,10.15,0.17,0.22,0.14,-0.66,0.29,0.78,0.51,-0.11,0.28,,,,,,161.67,3.16,2.21,0.01,,,,,,,4.90E-03,4.73E-03,-2.31,0.42,1.37E-03,1.32E-03,-2.86,0.42,1.07E-03,9.62E-04,-2.97,0.39,0.24,0.17,-0.61,0.31,0.23,,-0.63,,1.3,0.568738518,0.11,0.19,1.2,,0.08,,3.472752414,,3.532752414,,2.40E-01,,0.570331,,465.7,,-1.159330134,,1.706185638,0.352972214,1.700865847,,-0.227699305,,-0.405058272,0.810612627,-0.407042583,,3.393563062,,59.992,,58.64224142,,62.61,,56.99959713,,193.01,,10.76301288,,4.52,,2.510922417,,7.069826484,,0.849408755,,0.845199996,0.292173946,2.714394637,,2.755818995,0.44754193,383.5269325,,2.583795867,,,,,,,,15.7629,,435.312,,9.84337,,3.65422,,38,,93.8844,,-3.230959604,,-3.230959604,,1.7102748,,-2.327869802,,-2.327869802,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,NGC 2784,S0,ETG,-2.1,0.4,,no,yes,no,no,no,,8,0.31,,,,,,,,,,,,,,,,,,,,224.68,6.57,2.35,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,NGC 2787,SB0(r),ETG,-1,0.9,,yes,yes,no,yes,yes,,7.59,0.09,9.37,0.24,10.01,0.24,10.1,0.19,0.19,0.13,-0.73,0.31,0.81,0.57,-0.09,0.31,,,,,,193.61,6.29,2.29,0.01,181.89,13.51,2.26,0.03,,,1.66E-02,9.81E-03,-1.78,0.26,3.80E-03,2.24E-03,-2.42,0.26,3.09E-03,1.50E-03,-2.51,0.21,0.14,0.1,-0.84,0.31,0.14,,-0.85,,1.36,0.594987988,0.13,0.19,1.27,,0.1,,3.88924756,,3.98524756,,2.49E-01,,0.316092,,315.9,,-1.536502395,,2.5704117,0.357543564,2.565220233,,-0.582118817,,0.370904713,0.809484226,0.368943196,,22.94612361,,103.24,,44.02937707,,103.19,,44.63634796,,79.52,,78.23006028,,3.63,,3.161161504,,46.64636106,,1.66881777,,1.664653032,0.291965284,4.67350798,,3.285021717,0.37605497,1643.388173,,3.215740157,,,,,,,,107.595,,1997.82,,66.1609,,23.7694,,33.8,,308.201,,-3.50010544,,-3.50010544,,2.043798319,,-2.59701511,,-2.59701511,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,NGC 3091,E,ETG,-4.8,0.6,,no,no,yes,no,no,BCG,9.62,0.08,11.86,0.2,,,11.86,0.2,1,0.65,0,0.28,,,,,,,,,,321.37,9.34,2.51,0.01,,,,,,,5.75E-03,2.86E-03,-2.24,0.22,,,,,5.75E-03,2.86E-03,-2.24,0.22,27.74,5.75,1.44,0.09,14.13,,1.15,,7.6,1.224975269,0.88,0.07,6.6,,0.82,,1.551423234,,1.935423234,,4.90E-01,,6.51474,,1366.9,,0.011329386,,0.284894341,0.649105396,0.283229817,,2.061604492,,-5.575809101,0.912273355,-5.575809101,,0.001487127,,163.126,,85.81775298,,164.44,,86.05476675,,263.29,,34.25112526,,11.1,,4.346531386,,0.003428829,,-2.464854197,,-2.466188957,0.29122737,159.912712,,1.958029152,0.77498185,89.1278921,,1.950013635,,,,,,,,0.0205939,,222.317,,0.011086,,0.00168262,,264.8,,33.8625,,-1.44294417,,-1.443433384,,2.721879833,,-0.720271474,,-0.721619138,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
